tax_id,tax_name,PR10031_14,PR10013_17,PR10044_33,PR10044_39,PR10025_38,PR10101_36c,PR10039_40,PR10034_25,PR19005_25,PR10043_39c,PR10032_26,PR10047_9,PR10031_24,PR10031_29,PR10036_25,PR10039_15,PR10034_38c,PR10046_39,PR10013_34,PR10013_30,PR10025_27,PR10032_10,PR10046_5,PR10044_7,PR19005_39,PR10039_27,PR10024_37c,PR10046_39c,PR10029_8,PR10025_9,PR10025_17,PR10043_9,PR10024_37,PR10047_39,PR19005_39c,PR19009_15,PR10029_16,PR10046_12,PR10032_39c,PR10031_29c,PR10039_40c,PR10034_7,PR10047_27,PR10043_39,PR19005_16,PR10043_30,PR10101_36,PR10047_39c,PR10032_39,PR10025_38c,PR10036_35,PR10039_8,PR10047_19,PR10024_15,PR10031_8,PR10024_11,PR10013_25
120831,Dyadobacter,0.0,0.026809793062048167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05300535668872558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122277,Pectobacterium,0.3096965169386877,0.03405299867938803,0.0,0.0,0.0,0.0,0.3884702738692172,0.15064830663720233,0.0,0.0,0.4305436435258126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4600200715381269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07592072511122724,0.0,0.0,0.0,0.0,0.0,0.0,0.06037635657930979,0.0,0.09187301843268343,0.115552705908988,0.0,0.0,0.0,0.0,0.0
1227,Nitrosococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07517792461667935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Pirellula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05961224090478327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09027884922843764,0.0,0.0,0.0,0.0,0.0
1234,Nitrospira,0.0,0.2695693791968839,0.0,0.0,0.6378665800411294,0.0,0.0,0.2534030057893274,0.0,0.0,0.0,0.6164433701436876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2309246843471917,0.5295906945935138,0.0,0.0,0.0,0.0,0.0,0.4532464983298402,0.0,1.636330661239423,0.0,3.23064253846878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07219420932060881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,Leuconostoc,0.0,0.2732112144234794,0.0,0.0,0.0,0.5381221910724205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233648829203984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0307106502393006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44720153777301,0.0,0.0,0.0,0.0,0.0,0.3840564540084076,0.0,0.0,0.9087987168073952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125216,Roseomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,Pediococcus,0.0,0.0,0.0,0.0,0.0,0.5560659945193791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,Peptostreptococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,Ruminococcus,0.22554735197984604,0.5475995877080805,0.0,0.0,0.0,965.7297441452106,0.0,0.0,0.0,15.58287596422052,0.0,0.0,0.0,0.0,0.0,0.19420010456299894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464116726282592,0.0,0.0,3.5478338525078703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8183485051817287,0.08793184490184362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263978,Candidatus Endolissoclinum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346141789747789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,Micrococcus,3.8553241236535736,3.3615242727908368,1.0166744116315518,0.0,0.0,0.0,0.0,1.166896675160663,2.033308672395385,0.0,0.2778408234320813,1.0638191943603748,2.9133767984272234,0.0,0.6455056206613118,0.5507568785297059,0.254574672131095,0.0,0.0,0.0,7.069711869337831,0.0,1.8283488265728451,5.905204772750434,0.0,0.0,1.5718775458319032,0.0,0.0,1.4835029099796004,5.649656185065067,0.8510434832942773,0.0,0.0,0.461966409564609,0.0,2.3747520204984,0.5704200211865248,0.0,0.0,0.0,3.544451448008029,2.0945256746964587,0.0,0.0,1.051368249316066,0.0,0.5585169907428369,0.3740174879956662,0.8136809155284916,0.7115882001404116,0.6711554425398752,2.551476291499628,0.0,0.0,0.0,0.0
1279,Staphylococcus,3.4045198395902023,1.0065076124735182,5.9418357761244405,4.6397594810486575,0.0,20.53311347558812,3.0700702394985093,4.556715823970446,7.8689713873730005,85.85200019760526,0.1182937846326105,0.0,2.8353309860824067,0.0,1.6709374066261384,0.7807472102154006,1.7316968689062946,4.60210582052809,0.0,0.0,2.7566250525004268,0.0,1.7722947465606749,12.866349214021414,1.904405695395256,0.0,2.990324813285792,0.6774951902347387,3.776400117397544,5.791682947448035,1.3774064338958327,1.5827698149106133,0.0,0.0,1.7748637727584744,3.2076098754401072,4.633345484837651,2.1083117753346627,0.7800303353948073,0.0,1.3554681853328276,6.967396339624702,1.0213930892708136,0.8925348774581491,2.6635181362471574,2.049937756081376,1.4372806031889658,1.6338823711304926,0.12151326803801014,0.7935698975762177,0.17348141175612894,0.6164921533518792,4.108068030701775,0.0,1.1697754823223487,0.0,0.0
12916,Acidovorax,33.80015660838167,31.562939825971394,14.033244943860836,9.467335625428467,13.145864942455145,2.061867759074134,7.033370250234421,48.23256617501096,29.278551379174065,1.3685199871726583,26.614926905259715,14.355595375044565,35.644256261925285,0.0,6.461230226359033,5.064541387404842,0.5965883804090357,14.482741428380061,91.23529769590375,91.23529769590375,89.06658223564789,111.51984231034204,13.383054890431328,12.551343115618634,3.0432974691424195,1.0712801029661532,10.619164538142016,3.2069768644086514,14.919200394519462,64.96848629565645,35.553643053948065,15.90296631647286,111.66941446536036,5.222355241851972,2.969594692185864,9.161740239296847,18.786818789152385,8.146122929600466,0.0,1.1258009483052502,1.0030582452239607,25.824178608947946,22.03455792493861,8.861612868269765,20.383388178682925,20.828572405308066,6.153077251161113,7.210902583706884,9.890489668480424,2.91256458641244,5.116222061204473,7.858797569042193,18.122173718205413,91.23529769590375,14.254273490556296,91.23529769590375,91.23529769590375
129337,Geobacillus,0.0,0.0,0.0,0.0,13.652565003403781,1.6867175240140888,0.5475754698737794,0.099867273274912,0.4731224362299152,1.0342427636319789,0.0,11.010026949427516,0.0,0.0,0.0,0.0,0.7037201349951131,0.4869368656084496,0.0,0.0,107.20387133229065,0.0,0.0,0.5873399361048008,0.0,1.7733756407265142,0.0,0.0,0.0,56.18288280755769,61.1878020819516,0.0,0.0,3.3408622284024467,0.32126501899010423,0.0,0.0,0.0,0.0,1.5983593710506645,0.0,0.101134866222214,19.435110202945456,0.0,0.0,0.0,0.0,2.300579988698783,0.0,0.0,0.41312804212180504,0.0,13.463392580372922,0.0,0.0,0.0,0.0
12960,Azoarcus,0.08719857387020606,0.27964880194523906,0.0,0.9182379600152456,0.0,0.0,0.0,0.31020997141710577,0.30848943646321386,0.0,0.22631341029276075,0.0,0.0,0.0,0.3079983961441116,0.15742317944945175,0.0,0.0,0.0,0.0,0.07056317189782434,0.0,0.021367035816500214,0.4821170323892746,0.0,0.0,0.0,0.0,0.0,0.23082794355771155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16682786406183142,0.0,0.0,0.0,0.0,0.0,0.0,0.020062256013055536,0.0033610535919646268,0.0,0.0,0.0,0.0,0.0
1298,Deinococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012830214115268392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10537147916911252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299429,Yualikevirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.582876206824402,0.0,0.0,0.0,0.0,0.0,0.0
1301,Streptococcus,0.25259270482468515,2.1953644897776794,1.2761457604703559,2.0169967085374614,0.0,212.90795853725197,1.8776497476084235,4.32698343336149,7.523302838047342,8.263059745175758,0.5248278462913779,0.0,3.687164339623692,0.0,1.568622570153971,0.0,0.6072763087927212,9.681480797420381,0.0,0.0,5.5132501050008536,22.63189241189557,2.9551619278399968,2.4569680540124117,0.8519803716078775,0.9602023014697382,1.6461324327437117,0.8487814067152937,1.01113865283973,1.728928668149657,0.0,0.0,22.632865288451523,0.0,1.0747654673022908,2.7840864372178546,0.0,1.3694455733950701,1.858045892976432,0.8883635055042457,2.5226486210012857,16.389074835394524,60.41641754190025,1.1931036596822835,3.3358082270686578,2.599540774176831,0.8395052404707709,0.6507925679378173,1.0268251426651551,2.9131081274381776,0.4610758630149568,0.7795322726481226,14.861127833566005,0.0,1.6062337679623913,0.0,0.0
13134,Magnetospirillum,0.0,0.3041116345279257,1.0236478857324824,0.0,0.0,0.0,0.0,0.8218430058209273,0.0,0.0,0.4293063591373608,0.0,0.0,0.0,0.0,0.0,0.0,0.3525359770944805,0.0,0.0,0.9170890602260894,0.0,0.0,0.0,0.0,0.0,0.0,0.3678496221893083,0.0,0.0,0.7111609305440441,0.0,0.0,0.0,0.0,0.0,0.5982571790993916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6870207318863649,0.0,0.0,0.3199412462857296,0.18832508898139366,0.0,0.0,0.11265069731310015,0.0,0.0,0.0,0.0,0.0
133,Methylocystis,0.07391186361354682,0.050801762100286134,0.0,0.0,0.0,0.0,0.0,0.09666599675887147,0.6609620064434358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591126332188977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007413959373031869,0.6940945801127986,0.0,0.0,0.0,0.0,0.0,0.08260796074610993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331051,Candidatus Saccharimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985159757521505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473232775246152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335745,Spiribacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8854752017880247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133925,Olsenella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17770223170413318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,Enterococcus,0.18517898639130773,0.17136857982924178,0.0,0.0,0.0,2.814711067650612,0.0,0.0,0.0,0.28678885511441154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1674617400966651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135575,Idiomarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5736441545885709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,Lactococcus,0.0,1.1968762720455537,0.0,0.0,0.0,6.109049446259926,1.5615237031452105,1.3429041134151276,2.077048805174731,0.8436387643320247,0.2882402770261569,0.0,0.0,0.0,0.20708874197542493,0.2911656071184732,0.0,2.7989004763052936,0.0,0.0,0.0,0.0,0.0,0.8340969218961228,0.6885159052582849,0.0,1.6000586173707223,0.0,0.0,0.0,1.3963413688886464,1.6494847814402152,0.0,0.0,0.4884781116917027,0.0,0.0,0.5490224341022267,0.0,0.0,0.0,0.4494017115454904,0.0,0.0,0.6620604789708984,0.0,0.0,0.0,0.0,0.0,0.0,0.2153290378148767,4.332304768893103,0.0,0.0,0.0,0.0
135858,Catenibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13687,Sphingomonas,4.623121724550685,3.141910572762808,2.4718060073591346,2.0021965053226864,2.5704547917480625,0.0,0.2699230071955125,3.860990558855964,2.9093263316706013,0.2004548154509999,2.593128812607086,0.5742238150017827,0.0,0.0,0.8269497855982191,0.27923553141090784,0.0,1.121454272333236,0.0,0.0,9.80579841318665,6.020848194788897,2.6548312741960567,0.7132363574269038,0.2752991722893142,0.0,0.0,0.0,0.42228882504324217,4.167219890117973,2.4430469613983634,0.459306884953796,6.020464616855906,0.0,0.0,0.8267409581735753,2.2476274467997515,1.1647670566845647,0.0,0.0,0.0,2.8954517010894736,0.0,0.2636507162730823,1.3351689387404455,2.443802201350944,0.0,0.4722879613412598,1.2962780355889216,0.0,0.5177624863659734,1.2746149391065855,1.245995707714015,0.0,0.0,0.0,0.0
1375,Aerococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,Gemella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,Atopobium,0.0,0.0,1.6474832563449269,0.0,0.0,0.0,0.0,0.0,2.1961191666296145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3490835996646213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,Bacillus,0.0,0.31912041000722824,0.0,0.0,0.0,0.0,0.3328876726449162,0.2410875067217361,0.0,0.0,0.08819175178951802,0.0,0.0,0.0,0.0,0.0,0.0,0.32534801109737976,0.0,0.0,0.0,3.543429012709121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5428903643599505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208016057114317,0.0,0.2218566793473625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924939590795639,0.0,0.0,0.0,0.0
140458,Thermacetogenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182154754941009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436289,Candidatus Symbiobacter,0.0,0.048925665165373326,0.0,0.0,0.0,0.0,0.0,0.12189958812060285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768312137794834,0.0,0.0,0.0,0.12345466883922435,0.8754137965482549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600085091321776,0.0,0.0
146,Spirochaeta,0.0,0.05249392796314866,0.0,0.0,0.0,0.0,0.0,0.07833711945134521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146784,Bacteriovorax,0.0,0.050176396455315186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146937,Azospira,0.38335426314295423,0.34597434652656844,0.0,0.0,0.0,0.0,0.0,0.4574059210272054,0.4452988517674985,0.0,0.1913875345174765,1.0829410556578294,0.0,0.0,0.0,0.1809245315951819,0.0,0.0,0.0,0.0,1.857395565014865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7825547492927654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911036600672424,0.0,0.0,0.04998870324327035,1.3814489787525048,0.0,0.4264130661260915,0.1961646546612653,0.0,0.11684102545515405,0.0,3.3518665436415795,0.0,0.0,0.0,0.0
147067,Thermobispora,0.12106879427857505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08291371585397059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,Clostridium,0.0,0.07074724755341802,0.6486783720970103,0.0,0.0,59.6914535307455,0.0,0.07136963526937458,0.3360700201879675,0.0,0.08993021466443127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167547107890821,0.0,0.0,0.24447576747198616,0.0,0.0,0.0,0.0,0.0,0.0,0.1449395661214338,0.0,0.203629835465868,0.0,0.0,0.0,0.0,0.06101990301571718,0.6595870347320137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150022,Finegoldia,0.0,0.0,0.0,0.0,0.0,10.046610806933387,0.990065084307864,0.1835398535863248,0.8535400910413853,12.908286446983723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7864039572862631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874461034297812,0.18590558788233064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150247,Anoxybacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.131407230723904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5562317120005948,0.0,0.0,0.0,0.0,0.0,0.0
152053,Starkeya,0.10647519448847392,0.27299049713701906,0.0,0.0,0.0,0.0,0.0,0.36563599423404297,0.5433496494145301,0.0,0.02960085435663098,0.0,0.0,0.0,0.0,0.0,0.0,0.3721476158471059,0.0,0.0,1.2769594509477198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08927921046804144,0.5497321466450784,0.3381834154572825,0.0,0.0,0.0,0.0,0.028784076973857008,0.0,0.09335260403401503,0.0,0.44634901652295744,0.0,0.0,0.0,0.0
1562,Desulfotomaculum,0.0,0.0,0.0,0.0,0.0,0.22415360883473154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156885,Thioflavicoccus,0.12259349873425725,0.0054848245685392176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,Sporosarcina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Treponema,0.0,0.0,0.0,0.0,0.0,0.6261139972802326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,Clavibacter,0.6880410368701149,0.8383578264051562,0.0,0.5917996750245819,0.0,0.0,0.0,0.6686274009581162,0.0,0.0,0.10231872037665092,0.7817244088830729,0.0,0.0,0.0,0.0,0.0,0.5713813463541613,0.0,0.0,1.3242873187101178,0.0,0.0,0.0,0.0,0.0,0.0,0.7736150282209142,0.3610275138211714,0.0,0.0,1.3199727191898432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4530196346629609,0.0,0.0,0.0,0.0,0.0,0.0,0.04359734585552487,0.0,0.1452305741807039,0.18261548637032304,0.6941672591569553,0.0,1.1213602086881789,0.0,0.0
